name,version,latestVersion,repository,published,publisher,size,license,isProd,isDev,isOptional,isPeer,isBundled,parents
"luxon","3.3.0","3.4.3","git+https://github.com/moment/luxon.git","2023-03-04T03:53:48.950Z","icambron (icambron@gmail.com)",4019766,"MIT",true,false,false,false,false,"cron@3.1.1"
"matchit","1.1.0","1.1.0","git+https://github.com/lukeed/matchit.git","2020-10-05T05:20:59.171Z","lukeed (luke@lukeed.com)",11888,"MIT",true,false,false,false,false,"trouter@2.0.1"
"merge-stream","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"execa@5.1.1"
"merge2","1.4.1","-","-","-","-","-","-",false,true,false,false,false,"fast-glob@3.3.1,globby@11.1.0"
"micromatch","4.0.5","-","-","-","-","-","-",false,true,false,false,false,"fast-glob@3.3.1"
"mime-db","1.52.0","1.52.0","git+https://github.com/jshttp/mime-db.git","2022-02-21T19:41:51.123Z","dougwilson (doug@somethingdoug.com)",205539,"MIT",true,false,false,false,false,"mime-types@2.1.35"
"mime-types","2.1.35","2.1.35","git+https://github.com/jshttp/mime-types.git","2022-03-12T18:04:43.042Z","dougwilson (doug@somethingdoug.com)",18272,"MIT",true,false,false,false,false,"form-data@4.0.0"
"mimic-fn","4.0.0","-","-","-","-","-","-",false,true,false,false,false,"onetime@6.0.0"
"minimalistic-assert","1.0.1","1.0.1","git+https://github.com/calvinmetcalf/minimalistic-assert.git","2018-04-11T12:21:23.075Z","cwmma (calvin.metcalf@gmail.com)",1547,"ISC",true,false,false,false,false,"des.js@1.1.0"
"minimatch","3.1.2","-","-","-","-","-","-",false,true,false,true,false,"@eslint/eslintrc@2.1.2,@humanwhocodes/config-array@0.11.11,eslint@8.51.0,eslint-plugin-node@11.1.0,glob@7.2.3,nodemon@3.0.1"
"minipass","5.0.0","7.0.4","git+https://github.com/isaacs/minipass.git","2023-04-09T21:54:10.390Z","isaacs (i@izs.me)",69475,"ISC",true,false,false,false,false,"tar@6.2.0"
"minizlib","2.1.2","2.1.2","git+https://github.com/isaacs/minizlib.git","2020-08-14T22:42:53.986Z","isaacs (i@izs.me)",17309,"MIT",true,false,false,false,false,"tar@6.2.0"
"mkdirp","1.0.4","3.0.1","git+https://github.com/isaacs/node-mkdirp.git","2020-04-03T17:03:08.825Z","isaacs (i@izs.me)",19088,"MIT",true,false,false,false,false,"tar@6.2.0"
"module-alias","2.2.3","-","-","-","-","-","-",false,true,false,false,false,"export-to-sheets@1.0.0"
"ms","2.1.2","2.1.3","git+https://github.com/zeit/ms.git","2019-06-06T17:31:55.859Z","styfle (steven@ceriously.com)",6842,"MIT",true,true,false,false,false,"debug@3.2.7,jsonwebtoken@9.0.2"
"native-duplexpair","1.0.0","1.0.0","git+https://github.com/tediousjs/native-duplexpair.git","2018-05-10T13:47:05.380Z","arthurschreiber (schreiber.arthur@googlemail.com)",8288,"MIT",true,false,false,false,false,"tedious@16.5.0"
"natural-compare","1.4.0","-","-","-","-","-","-",false,true,false,true,false,"@typescript-eslint/eslint-plugin@6.8.0,eslint@8.51.0"
"node-abort-controller","3.1.1","3.1.1","git+https://github.com/southpolesteve/node-abort-controller.git","2023-01-26T15:10:43.536Z","ethan_arrowood (ethan@arrowood.dev)",16885,"MIT",true,false,false,false,false,"tedious@16.5.0"
"node-addon-api","4.3.0","7.0.0","git://github.com/nodejs/node-addon-api.git","2022-01-21T15:06:36.896Z","nicknaso (nicoladelgobbo@gmail.com)",384042,"MIT",true,false,false,false,false,"@vscode/sqlite3@5.1.2"
"node-domexception","1.0.0","2.0.1","git+https://github.com/jimmywarting/node-domexception.git","2021-05-27T20:04:26.418Z","endless (jimmy@warting.se)",29162,"MIT",true,false,false,false,false,"fetch-blob@3.2.0,formdata-node@5.0.1"
"node-fetch","2.7.0","3.3.2","git+https://github.com/bitinn/node-fetch.git","2023-08-23T17:18:39.396Z","node-fetch-bot (jimmy+node-fetch@warting.se)",162253,"MIT",true,false,false,false,false,"gaxios@6.1.1"
"nodemon","3.0.1","-","-","-","-","-","-",false,true,false,false,false,"export-to-sheets@1.0.0"
"debug","3.2.7","-","-","-","-","-","-",false,true,false,false,false,"nodemon@3.0.1"
"has-flag","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"supports-color@5.5.0"
"supports-color","5.5.0","-","-","-","-","-","-",false,true,false,false,false,"nodemon@3.0.1"
"nopt","1.0.10","-","-","-","-","-","-",false,true,false,false,false,"touch@3.1.0"
"normalize-path","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"anymatch@3.1.3,chokidar@3.5.3"
"npm-run-path","5.1.0","-","-","-","-","-","-",false,true,false,false,false,"execa@7.2.0"
"path-key","4.0.0","-","-","-","-","-","-",false,true,false,false,false,"npm-run-path@5.1.0"
"nth-check","2.1.1","2.1.1","git+https://github.com/fb55/nth-check.git","2022-05-23T10:05:21.450Z","feedic (me@feedic.com)",42555,"BSD-2-Clause",true,false,false,false,false,"css-select@5.1.0"
"object-inspect","1.13.0","1.13.0","git://github.com/inspect-js/object-inspect.git","2023-10-15T03:44:26.794Z","ljharb (ljharb@gmail.com)",96838,"MIT",true,false,false,false,false,"es-abstract@1.22.2,side-channel@1.0.4"
"object-keys","1.1.1","1.1.1","git://github.com/ljharb/object-keys.git","2019-04-07T02:30:18.674Z","ljharb (ljharb@gmail.com)",26544,"MIT",true,false,false,false,false,"define-properties@1.2.1,es-abstract@1.22.2,object.assign@4.1.4"
"object.assign","4.1.4","4.1.4","git://github.com/ljharb/object.assign.git","2022-08-16T16:21:16.413Z","ljharb (ljharb@gmail.com)",1166150,"MIT",true,false,false,false,false,"es-abstract@1.22.2"
"once","1.4.0","-","-","-","-","-","-",false,true,false,true,false,"glob@7.2.3,inflight@1.0.6"
"onetime","6.0.0","-","-","-","-","-","-",false,true,false,false,false,"execa@7.2.0"
"open","9.1.0","-","-","-","-","-","-",false,true,false,false,false,"@pkgr/utils@2.4.2"
"optionator","0.9.3","-","-","-","-","-","-",false,true,false,true,false,"eslint@8.51.0"
"p-limit","3.1.0","-","-","-","-","-","-",false,true,false,true,false,"p-locate@5.0.0"
"p-locate","5.0.0","-","-","-","-","-","-",false,true,false,true,false,"locate-path@6.0.0"
"papaparse","5.4.1","5.4.1","git+https://github.com/mholt/PapaParse.git","2023-03-23T12:49:23.507Z","pokoli (sergi@koolpi.com)",259850,"MIT",true,false,false,false,false,"export-to-sheets@1.0.0"
"parent-module","1.0.1","-","-","-","-","-","-",false,true,false,true,false,"import-fresh@3.3.0"
"parse5","7.1.2","7.1.2","git://github.com/inikulin/parse5.git","2022-11-20T21:57:42.503Z","feedic (me@feedic.com)",702011,"MIT",true,false,false,false,false,"cheerio@1.0.0-rc.12,parse5-htmlparser2-tree-adapter@7.0.0"
"parse5-htmlparser2-tree-adapter","7.0.0","7.0.0","git://github.com/inikulin/parse5.git","2022-04-20T11:15:50.694Z","feedic (me@feedic.com)",19145,"MIT",true,false,false,false,false,"cheerio@1.0.0-rc.12"
"path-exists","4.0.0","-","-","-","-","-","-",false,true,false,true,false,"find-up@5.0.0"
"path-is-absolute","1.0.1","-","-","-","-","-","-",false,true,false,true,false,"glob@7.2.3"
"path-key","3.1.1","-","-","-","-","-","-",false,true,false,true,false,"cross-spawn@7.0.3,npm-run-path@4.0.1"
"path-parse","1.0.7","1.0.7","git+https://github.com/jbgutierrez/path-parse.git","2021-05-25T12:57:37.333Z","jbgutierrez (jbgutierrez@gmail.com)",4511,"MIT",true,false,false,false,false,"resolve@1.22.8"
"path-type","4.0.0","-","-","-","-","-","-",false,true,false,false,false,"dir-glob@3.0.1"
"pg-connection-string","2.6.1","2.6.2","git://github.com/brianc/node-postgres.git","2023-06-26T16:37:11.218Z","brianc (brian.m.carlson@gmail.com)",9005,"MIT",true,false,false,false,false,"knex@3.0.1"
"picocolors","1.0.0","-","-","-","-","-","-",false,true,false,false,false,"@pkgr/utils@2.4.2"
"picomatch","2.3.1","-","-","-","-","-","-",false,true,false,false,false,"anymatch@3.1.3,micromatch@4.0.5,readdirp@3.6.0"
"pify","5.0.0","6.1.0","git+https://github.com/sindresorhus/pify.git","2020-02-14T16:26:35.672Z","sindresorhus (sindresorhus@gmail.com)",8867,"MIT",true,false,false,false,false,"@keyvhq/sqlite@2.1.0"
"polka","0.5.2","0.5.2","https://github.com/lukeed/polka.git","2019-02-08T23:09:28.525Z","lukeed (luke@lukeed.com)",25525,"MIT",true,false,false,false,false,"export-to-sheets@1.0.0"
"prelude-ls","1.2.1","-","-","-","-","-","-",false,true,false,true,false,"levn@0.4.1,optionator@0.9.3,type-check@0.4.0"
"prettier","3.0.3","-","-","-","-","-","-",false,true,false,true,false,"export-to-sheets@1.0.0,eslint-plugin-prettier@5.0.1"
"prettier-linter-helpers","1.0.0","-","-","-","-","-","-",false,true,false,false,false,"eslint-plugin-prettier@5.0.1"
"process","0.11.10","0.11.10","git://github.com/shtylman/node-process.git","2017-04-26T12:34:27.448Z","cwmma (calvin.metcalf@gmail.com)","-","MIT",true,false,false,false,false,"readable-stream@4.4.2"
"proxy-from-env","1.1.0","1.1.0","git+https://github.com/Rob--W/proxy-from-env.git","2020-03-04T03:35:19.815Z","rob-w (rob@robwu.nl)",29452,"MIT",true,false,false,false,false,"axios@1.5.1"
"pstree.remy","1.1.8","-","-","-","-","-","-",false,true,false,false,false,"nodemon@3.0.1"
"punycode","2.3.0","2.3.0","git+https://github.com/mathiasbynens/punycode.js.git","2023-01-19T17:57:59.553Z","google-wombot (node-team-npm+wombot@google.com)",32931,"MIT",true,true,false,true,false,"tedious@16.5.0,uri-js@4.4.1"
"qs","6.11.2","6.11.2","git+https://github.com/ljharb/qs.git","2023-05-15T16:08:31.665Z","ljharb (ljharb@gmail.com)",241132,"BSD-3-Clause",true,false,false,false,false,"googleapis-common@7.0.0"
"query-string","8.1.0","8.1.0","git+https://github.com/sindresorhus/query-string.git","2022-12-20T19:16:56.180Z","sindresorhus (sindresorhus@gmail.com)",46160,"MIT",true,false,false,false,false,"export-to-sheets@1.0.0"
"queue-microtask","1.2.3","-","-","-","-","-","-",false,true,false,false,false,"run-parallel@1.2.0"
"readable-stream","4.4.2","4.4.2","git://github.com/nodejs/readable-stream.git","2023-07-03T12:58:37.772Z","matteo.collina (hello@matteocollina.com)",210253,"MIT",true,false,false,false,false,"bl@6.0.7"
"readdirp","3.6.0","-","-","-","-","-","-",false,true,false,false,false,"chokidar@3.5.3"
"rechoir","0.8.0","0.8.0","git+https://github.com/gulpjs/rechoir.git","2021-07-24T04:39:25.084Z","phated (blaine.bublitz@gmail.com)",8639,"MIT",true,false,false,false,false,"knex@3.0.1"
"regexp.prototype.flags","1.5.1","1.5.1","git://github.com/es-shims/RegExp.prototype.flags.git","2023-09-13T05:29:08.020Z","ljharb (ljharb@gmail.com)",39023,"MIT",true,false,false,false,false,"es-abstract@1.22.2"
"regexpp","3.2.0","-","-","-","-","-","-",false,true,false,false,false,"eslint-plugin-es@3.0.1"
"resolve","1.22.8","1.22.8","git://github.com/browserify/resolve.git","2023-10-10T21:37:14.696Z","ljharb (ljharb@gmail.com)",145394,"MIT",true,true,false,false,false,"eslint-plugin-node@11.1.0,rechoir@0.8.0"
"resolve-from","4.0.0","-","-","-","-","-","-",false,true,false,true,false,"import-fresh@3.3.0"
"reusify","1.0.4","-","-","-","-","-","-",false,true,false,false,false,"fastq@1.15.0"
"rimraf","3.0.2","-","-","-","-","-","-",false,true,false,true,false,"flat-cache@3.1.1"
"run-applescript","5.0.0","-","-","-","-","-","-",false,true,false,false,false,"bundle-name@3.0.0"
"execa","5.1.1","-","-","-","-","-","-",false,true,false,false,false,"run-applescript@5.0.0"
"human-signals","2.1.0","-","-","-","-","-","-",false,true,false,false,false,"execa@5.1.1"
"mimic-fn","2.1.0","-","-","-","-","-","-",false,true,false,false,false,"onetime@5.1.2"
"npm-run-path","4.0.1","-","-","-","-","-","-",false,true,false,false,false,"execa@5.1.1"
"onetime","5.1.2","-","-","-","-","-","-",false,true,false,false,false,"execa@5.1.1"
"strip-final-newline","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"execa@5.1.1"
"run-parallel","1.2.0","-","-","-","-","-","-",false,true,false,false,false,"@nodelib/fs.scandir@2.1.5"
"safe-array-concat","1.0.1","1.0.1","git+https://github.com/ljharb/safe-array-concat.git","2023-09-06T00:40:05.687Z","ljharb (ljharb@gmail.com)",11857,"MIT",true,false,false,false,false,"es-abstract@1.22.2"
"safe-buffer","5.2.1","5.2.1","git://github.com/feross/safe-buffer.git","2020-05-10T16:37:30.776Z","feross (feross@feross.org)",32101,"MIT",true,false,false,false,false,"ecdsa-sig-formatter@1.0.11,jwa@2.0.0,jws@4.0.0,string_decoder@1.3.0"
"safe-regex-test","1.0.0","1.0.0","git+https://github.com/ljharb/safe-regex-test.git","2022-09-22T20:09:32.516Z","ljharb (ljharb@gmail.com)",7332,"MIT",true,false,false,false,false,"es-abstract@1.22.2"
"safer-buffer","2.1.2","2.1.2","git+https://github.com/ChALkeR/safer-buffer.git","2018-04-08T10:42:42.130Z","chalker (chalkerx@gmail.com)",42299,"MIT",true,false,false,false,false,"iconv-lite@0.6.3"
"semver","7.5.4","7.5.4","git+https://github.com/npm/node-semver.git","2023-07-07T21:10:32.589Z","npm-cli-ops (npm-cli+bot@github.com)",93401,"ISC",true,true,false,false,false,"@typescript-eslint/eslint-plugin@6.8.0,@typescript-eslint/typescript-estree@6.8.0,@typescript-eslint/utils@6.8.0,jsonwebtoken@9.0.2,nodemon@3.0.1,simple-update-notifier@2.0.0"
"set-function-name","2.0.1","2.0.1","git+https://github.com/ljharb/set-function-name.git","2023-09-13T14:09:41.850Z","ljharb (ljharb@gmail.com)",10148,"MIT",true,false,false,false,false,"es-aggregate-error@1.0.11,regexp.prototype.flags@1.5.1"
"shebang-command","2.0.0","-","-","-","-","-","-",false,true,false,true,false,"cross-spawn@7.0.3"
"shebang-regex","3.0.0","-","-","-","-","-","-",false,true,false,true,false,"shebang-command@2.0.0"
"side-channel","1.0.4","1.0.4","git+https://github.com/ljharb/side-channel.git","2020-12-29T19:58:12.459Z","ljharb (ljharb@gmail.com)",14565,"MIT",true,false,false,false,false,"internal-slot@1.0.5,qs@6.11.2"
"signal-exit","3.0.7","-","-","-","-","-","-",false,true,false,false,false,"execa@5.1.1"
"simple-update-notifier","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"nodemon@3.0.1"
"slash","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"globby@11.1.0"
"sliced","1.0.1","1.0.1","git://github.com/aheckmann/sliced","2015-07-14T23:58:24.818Z","aaron (aaron.heckmann+github@gmail.com)","-","MIT",true,false,false,false,false,"sql-ts@5.4.0"
"split-on-first","3.0.0","3.0.0","git+https://github.com/sindresorhus/split-on-first.git","2021-04-15T06:09:11.688Z","sindresorhus (sindresorhus@gmail.com)",3776,"MIT",true,false,false,false,false,"query-string@8.1.0"
"sprintf-js","1.1.3","1.1.3","git+https://github.com/alexei/sprintf.js.git","2023-09-11T13:12:09.207Z","alexei (hello@alexei.ro)",39879,"BSD-3-Clause",true,false,false,false,false,"tedious@16.5.0"
"sql-ts","5.4.0","6.3.0","git://github.com/charsleysa/node-sql-ts.git","2023-02-03T04:29:22.846Z","charsleysa (charsleysa@gmail.com)",1048400,"MIT",true,false,false,false,false,"@keyvhq/sql@2.0.0"
"tslib","2.0.3","2.6.2","git+https://github.com/Microsoft/tslib.git","2020-10-09T23:35:42.926Z","typescript-bot (typescript@microsoft.com)",34220,"0BSD",true,false,false,false,false,"sql-ts@5.4.0"
"stoppable","1.1.0","1.1.0","git+https://github.com/hunterloftis/stoppable.git","2018-11-10T06:22:01.237Z","boneskull (boneskull@boneskull.com)",7088,"MIT",true,false,false,false,false,"@azure/identity@2.1.0"
"string_decoder","1.3.0","1.3.0","git://github.com/nodejs/string_decoder.git","2019-08-07T09:20:36.634Z","matteo.collina (hello@matteocollina.com)",14427,"MIT",true,false,false,false,false,"readable-stream@4.4.2"
"string.prototype.trim","1.2.8","1.2.8","git://github.com/es-shims/String.prototype.trim.git","2023-09-07T17:07:16.812Z","ljharb (ljharb@gmail.com)",33022,"MIT",true,false,false,false,false,"es-abstract@1.22.2"
"string.prototype.trimend","1.0.7","1.0.7","git://github.com/es-shims/String.prototype.trimEnd.git","2023-09-07T17:07:40.570Z","ljharb (ljharb@gmail.com)",21678,"MIT",true,false,false,false,false,"es-abstract@1.22.2"
"string.prototype.trimstart","1.0.7","1.0.7","git://github.com/es-shims/String.prototype.trimStart.git","2023-09-05T04:05:07.466Z","ljharb (ljharb@gmail.com)",21923,"MIT",true,false,false,false,false,"es-abstract@1.22.2"
"strip-ansi","6.0.1","-","-","-","-","-","-",false,true,false,true,false,"eslint@8.51.0"
"strip-bom","2.0.0","5.0.0","https://github.com/sindresorhus/strip-bom","2015-06-29T13:13:31.964Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"csvtojson@2.0.10"
"strip-final-newline","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"execa@7.2.0"
"strip-json-comments","3.1.1","-","-","-","-","-","-",false,true,false,true,false,"@eslint/eslintrc@2.1.2"
"strnum","1.0.5","1.0.5","git+https://github.com/NaturalIntelligence/strnum.git","2021-12-04T10:58:54.289Z","amitgupta (amitgupta.gwl@gmail.com)",17685,"MIT",true,false,false,false,false,"fast-xml-parser@4.3.2"
"supports-color","7.2.0","-","-","-","-","-","-",false,true,false,true,false,"chalk@4.1.2"
"supports-preserve-symlinks-flag","1.0.0","1.0.0","git+https://github.com/inspect-js/node-supports-preserve-symlinks-flag.git","2022-01-03T07:22:56.640Z","ljharb (ljharb@gmail.com)",9178,"MIT",true,false,false,false,false,"resolve@1.22.8"
"synckit","0.8.5","-","-","-","-","-","-",false,true,false,false,false,"eslint-plugin-prettier@5.0.1"
"tar","6.2.0","6.2.0","git+https://github.com/isaacs/node-tar.git","2023-09-05T05:33:49.378Z","isaacs (i@izs.me)",165629,"ISC",true,false,false,false,false,"export-to-sheets@1.0.0"
"tarn","3.0.2","3.0.2","git://github.com/vincit/tarn.js.git","2021-11-28T23:11:57.747Z","elhigu (mikael.lepisto@vincit.com)",41574,"MIT",true,false,false,false,false,"knex@3.0.1"
"tedious","16.5.0","16.4.1","git+https://github.com/tediousjs/tedious.git","2023-10-10T21:20:57.182Z","arthurschreiber (schreiber.arthur@googlemail.com)",3210690,"MIT",true,false,false,false,false,"export-to-sheets@1.0.0"
"text-table","0.2.0","-","-","-","-","-","-",false,true,false,true,false,"eslint@8.51.0"
"tildify","2.0.0","3.0.0","git+https://github.com/sindresorhus/tildify.git","2019-04-29T03:38:37.215Z","sindresorhus (sindresorhus@gmail.com)",2938,"MIT",true,false,false,false,false,"knex@3.0.1"
"titleize","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"default-browser@4.0.0"
"to-regex-range","5.0.1","-","-","-","-","-","-",false,true,false,false,false,"fill-range@7.0.1"
"touch","3.1.0","-","-","-","-","-","-",false,true,false,false,false,"nodemon@3.0.1"
"tr46","0.0.3","4.1.1","git+https://github.com/Sebmaster/tr46.js.git","2016-01-20T02:08:54.875Z","sebmaster (sebmaster16@gmail.com)","-","MIT",true,false,false,false,false,"whatwg-url@5.0.0"
"trouter","2.0.1","3.2.1","git+https://github.com/lukeed/trouter.git","2018-09-18T01:29:19.017Z","lukeed (luke@lukeed.com)",7781,"MIT",true,false,false,false,false,"polka@0.5.2"
"ts-api-utils","1.0.3","-","-","-","-","-","-",false,true,false,false,false,"@typescript-eslint/eslint-plugin@6.8.0,@typescript-eslint/type-utils@6.8.0,@typescript-eslint/typescript-estree@6.8.0"
"tslib","2.6.2","2.6.2","git+https://github.com/Microsoft/tslib.git","2023-08-18T17:41:58.755Z","typescript-bot (typescript@microsoft.com)",83980,"0BSD",true,true,false,false,false,"@azure/abort-controller@1.1.0,@azure/core-auth@1.5.0,@azure/core-client@1.7.3,@azure/core-lro@2.5.4,@azure/core-paging@1.5.0,@azure/core-rest-pipeline@1.12.1,@azure/core-tracing@1.0.1,@azure/core-util@1.5.0,@azure/identity@2.1.0,@azure/keyvault-keys@4.7.2,@azure/logger@1.0.4,@pkgr/utils@2.4.2,synckit@0.8.5"
"tslog","4.9.2","4.9.2","git+https://github.com/fullstack-build/tslog.git","2023-08-23T13:43:23.181Z","eterehov (opensource@terehov.de)",173773,"MIT",true,false,false,false,false,"export-to-sheets@1.0.0"
"type-check","0.4.0","-","-","-","-","-","-",false,true,false,true,false,"levn@0.4.1,optionator@0.9.3"
"type-fest","0.20.2","-","-","-","-","-","-",false,true,false,true,false,"globals@13.23.0"
"typed-array-buffer","1.0.0","1.0.0","git+https://github.com/ljharb/typed-array-buffer.git","2023-06-05T20:07:32.869Z","ljharb (ljharb@gmail.com)",7944,"MIT",true,false,false,false,false,"es-abstract@1.22.2"
"typed-array-byte-length","1.0.0","1.0.0","git+https://github.com/inspect-js/typed-array-byte-length.git","2023-07-14T21:49:10.894Z","ljharb (ljharb@gmail.com)",13711,"MIT",true,false,false,false,false,"es-abstract@1.22.2"
"typed-array-byte-offset","1.0.0","1.0.0","git+https://github.com/inspect-js/typed-array-byte-offset.git","2023-06-06T15:53:32.712Z","ljharb (ljharb@gmail.com)",13716,"MIT",true,false,false,false,false,"es-abstract@1.22.2"
"typed-array-length","1.0.4","1.0.4","git+https://github.com/inspect-js/typed-array-length.git","2022-05-24T02:57:15.108Z","ljharb (ljharb@gmail.com)",18520,"MIT",true,false,false,false,false,"es-abstract@1.22.2"
"typescript","5.2.2","-","-","-","-","-","-",false,true,false,true,false,"export-to-sheets@1.0.0,ts-api-utils@1.0.3"
"unbox-primitive","1.0.2","1.0.2","git+https://github.com/ljharb/unbox-primitive.git","2022-04-25T05:35:15.256Z","ljharb (ljharb@gmail.com)",14851,"MIT",true,false,false,false,false,"es-abstract@1.22.2"
"undefsafe","2.0.5","-","-","-","-","-","-",false,true,false,false,false,"nodemon@3.0.1"
"untildify","4.0.0","-","-","-","-","-","-",false,true,false,false,false,"default-browser-id@3.0.0"
"uri-js","4.4.1","-","-","-","-","-","-",false,true,false,true,false,"ajv@6.12.6"
"url-template","2.0.8","3.1.0","git://github.com/bramstein/url-template.git","2016-07-07T13:51:39.665Z","bramstein (b.l.stein@gmail.com)","-","BSD",true,false,false,false,false,"googleapis-common@7.0.0"
"uuid","9.0.1","9.0.1","git+https://github.com/uuidjs/uuid.git","2023-09-12T08:56:35.205Z","ctavan (dev@tavan.de)",123288,"MIT",true,false,false,false,false,"googleapis-common@7.0.0"
"web-streams-polyfill","4.0.0-beta.3","3.2.1","git+https://github.com/MattiasBuelens/web-streams-polyfill.git","2022-05-24T19:52:20.773Z","mattiasbuelens (mattias.buelens@gmail.com)",422901,"MIT",true,false,false,false,false,"formdata-node@5.0.1"
"webidl-conversions","3.0.1","7.0.0","git+https://github.com/jsdom/webidl-conversions.git","2016-01-04T06:08:05.108Z","sebmaster (sebmaster16@gmail.com)","-","BSD-2-Clause",true,false,false,false,false,"whatwg-url@5.0.0"
"whatwg-url","5.0.0","13.0.0","git+https://github.com/jsdom/whatwg-url.git","2017-05-26T20:56:41.955Z","domenic (d@domenic.me)","-","MIT",true,false,false,false,false,"node-fetch@2.7.0"
"which","2.0.2","-","-","-","-","-","-",false,true,false,true,false,"cross-spawn@7.0.3"
"which-boxed-primitive","1.0.2","1.0.2","git+https://github.com/inspect-js/which-boxed-primitive.git","2020-12-14T22:36:48.931Z","ljharb (ljharb@gmail.com)",15028,"MIT",true,false,false,false,false,"unbox-primitive@1.0.2"
"which-typed-array","1.1.11","1.1.11","git://github.com/inspect-js/which-typed-array.git","2023-07-18T02:53:12.209Z","ljharb (ljharb@gmail.com)",33757,"MIT",true,false,false,false,false,"es-abstract@1.22.2,is-typed-array@1.1.12"
"wrappy","1.0.2","-","-","-","-","-","-",false,true,false,true,false,"inflight@1.0.6,once@1.4.0"
"yallist","4.0.0","4.0.0","git+https://github.com/isaacs/yallist.git","2019-09-30T20:08:08.970Z","isaacs (i@izs.me)",14752,"ISC",true,false,false,false,false,"minipass@3.3.6,lru-cache@6.0.0,minizlib@2.1.2,tar@6.2.0"
"yocto-queue","0.1.0","-","-","-","-","-","-",false,true,false,true,false,"p-limit@3.1.0"
